Age,Gender,Exercise Level,Sleep Hours,Work Hours per Week,Stress Score
37,Female,Low,4.4,72.4,94.77
42,Male,Low,4.9,20.2,67.83
23,Male,Medium,5.4,35.8,56.24
44,Female,Medium,6.4,31.4,48.87
54,Female,Low,9.9,28.0,39.17
31,Female,Medium,6.0,27.6,39.94
20,Male,Medium,6.6,45.9,50.86
40,Female,Medium,5.9,69.3,75.56
61,Male,Medium,7.7,33.8,46.12
29,Male,Low,5.9,54.7,72.53
21,Female,Medium,9.2,22.2,22.4
64,Female,High,7.7,64.2,47.68
34,Male,Medium,6.6,75.1,68.58
33,Female,High,6.0,59.4,50.0
53,Female,Medium,7.7,32.5,43.27
63,Male,High,5.9,44.4,52.5
61,Female,High,7.2,50.9,37.61
33,Female,High,9.5,44.5,27.39
55,Male,Low,7.4,48.8,57.77
62,Female,High,4.3,31.5,44.4
33,Female,High,8.8,32.8,20.68
63,Female,High,8.6,24.5,27.71
52,Male,Medium,8.1,57.5,53.57
42,Male,Low,6.3,46.6,69.28
19,Female,Low,9.3,74.2,65.72
54,Male,Medium,6.9,28.1,38.41
23,Male,Medium,9.1,59.9,47.21
28,Male,High,5.2,40.6,52.54
51,Female,High,6.9,70.2,54.88
61,Female,Medium,8.7,33.8,42.05
61,Female,High,4.4,67.4,73.12
24,Male,Low,6.7,74.0,79.05
26,Female,Low,4.4,49.2,71.9
33,Female,Medium,7.9,72.8,55.38
54,Male,Medium,6.8,38.4,52.59
63,Female,Low,5.9,74.7,90.01
60,Male,High,10.0,51.7,37.06
47,Male,High,9.9,79.1,60.17
31,Male,High,7.5,45.2,33.53
51,Male,Medium,6.3,47.5,56.5
54,Male,Low,7.2,42.0,48.98
33,Female,Medium,8.7,22.1,32.07
25,Female,Medium,6.4,59.7,66.23
46,Male,High,5.1,63.4,65.4
27,Male,High,4.8,22.7,39.06
27,Male,High,9.4,46.5,25.97
49,Female,Low,4.3,56.4,85.04
46,Male,Low,7.7,67.0,76.88
58,Male,Low,4.8,61.4,78.42
49,Male,High,6.1,42.5,56.52
54,Male,High,5.2,66.3,58.87
42,Male,Low,8.1,75.0,75.1
21,Female,Low,5.9,77.8,85.3
60,Male,High,4.9,35.1,45.52
55,Female,Low,6.2,50.0,73.08
19,Female,Low,5.8,54.4,66.39
47,Male,High,8.9,25.6,23.15
53,Female,Medium,9.6,24.8,22.86
52,Male,Low,8.3,26.0,41.25
26,Male,Medium,4.8,43.5,65.2
59,Female,Low,9.3,69.9,55.73
46,Male,Medium,4.7,31.6,63.59
56,Male,High,4.1,61.7,68.97
63,Male,Low,8.6,67.2,63.87
54,Female,Low,6.9,34.9,48.79
58,Female,Medium,4.8,31.1,52.76
24,Male,Low,6.8,57.4,64.06
45,Female,High,7.9,30.3,36.68
49,Female,Low,6.2,27.5,56.84
24,Female,Low,7.4,48.3,59.97
48,Male,Low,7.1,50.5,64.18
18,Female,Low,9.7,70.7,66.88
60,Female,Low,4.3,54.0,84.9
42,Male,High,9.3,39.7,31.58
39,Female,Medium,9.9,66.5,51.85
52,Female,Low,6.6,54.7,64.16
24,Male,Medium,4.6,64.6,64.88
56,Male,Medium,7.7,79.8,63.1
59,Male,Low,4.2,72.3,93.42
51,Male,High,5.1,66.2,65.53
45,Female,High,6.7,40.1,46.79
26,Female,Low,5.7,39.3,52.74
54,Female,Low,8.6,77.4,72.88
40,Male,High,8.1,20.7,33.38
30,Female,Low,7.4,37.5,55.31
57,Female,High,7.5,74.7,63.08
26,Female,Medium,6.8,65.1,58.0
54,Female,High,8.9,58.3,34.88
43,Female,Medium,9.1,79.6,62.34
24,Male,Low,7.5,37.8,57.28
35,Female,Low,8.1,28.0,49.03
61,Male,Medium,4.6,74.2,74.72
22,Male,High,5.1,60.8,59.38
52,Male,Medium,8.1,56.2,50.91
33,Female,High,8.2,68.8,42.27
18,Female,Low,6.1,67.4,68.72
34,Female,Medium,4.0,41.9,54.94
54,Female,Medium,4.5,64.5,76.21
27,Female,High,4.7,35.0,51.36
27,Female,Medium,9.8,36.9,30.29
49,Male,Medium,7.2,79.4,76.8
64,Male,High,9.1,39.3,25.97
51,Male,Medium,4.2,72.6,76.32
23,Female,Medium,9.4,74.4,46.8
19,Female,Low,9.7,60.0,51.2
52,Male,Medium,9.5,42.8,36.01
57,Male,Medium,6.0,65.6,73.76
49,Male,Medium,5.1,25.4,58.97
34,Male,Medium,8.7,60.5,43.57
21,Male,Medium,9.5,64.4,44.32
49,Male,Low,5.4,45.8,79.12
18,Female,High,4.2,75.3,67.21
63,Female,Medium,4.4,30.3,46.31
18,Female,High,8.9,26.4,15.83
62,Female,Medium,9.7,20.3,15.95
58,Female,Medium,8.7,59.2,48.25
20,Male,Medium,6.7,50.5,45.71
59,Male,Low,7.7,61.4,69.21
28,Female,Medium,6.3,26.2,39.49
46,Female,High,9.5,73.2,49.89
32,Female,Medium,5.7,57.7,62.85
52,Female,Low,4.1,26.3,60.86
52,Male,High,7.8,68.9,56.35
22,Female,High,7.1,43.4,40.59
47,Female,Low,6.9,70.2,84.56
61,Female,Low,8.0,35.5,51.79
18,Male,Low,5.9,40.0,65.86
37,Female,Medium,6.4,74.1,82.23
63,Female,High,6.9,57.6,50.52
41,Male,Low,4.2,78.3,100.0
23,Female,Medium,4.6,74.0,73.01
22,Male,Low,4.4,38.9,64.08
26,Male,Medium,4.5,69.5,75.29
51,Male,Low,7.6,58.8,64.94
45,Female,Low,6.7,29.1,61.8
28,Female,Low,9.1,42.5,48.81
41,Female,Medium,9.4,24.2,36.84
25,Male,Low,4.9,58.5,74.13
19,Female,Medium,5.0,48.8,59.69
62,Female,Low,8.3,78.4,65.36
38,Male,High,9.1,69.1,49.59
38,Male,High,4.8,36.0,56.4
21,Male,High,4.1,36.1,45.01
22,Male,Medium,6.9,58.3,61.96
28,Male,High,10.0,72.2,45.6
54,Female,High,9.2,21.2,10.47
58,Male,Medium,7.3,48.0,50.8
25,Female,High,7.3,70.8,51.17
57,Male,Medium,9.9,62.4,37.66
42,Male,Medium,7.8,41.1,45.27
42,Male,Low,4.1,73.1,89.85
49,Female,Medium,4.1,34.7,65.48
58,Male,Low,7.8,67.8,76.09
41,Male,Low,6.0,24.4,65.55
24,Female,High,8.0,60.3,39.61
54,Female,High,9.5,20.6,20.52
20,Male,Medium,7.8,61.2,45.84
25,Female,Medium,7.8,77.7,62.09
45,Female,Low,5.0,52.1,85.48
26,Female,Medium,4.4,20.4,40.43
53,Female,High,7.7,28.3,21.88
48,Male,High,5.9,23.5,40.54
44,Male,Medium,8.8,32.7,42.44
22,Male,Medium,5.6,40.2,49.04
24,Male,High,9.8,56.9,28.0
23,Female,High,5.1,22.4,31.35
50,Female,Medium,8.1,43.6,52.55
44,Male,Low,8.2,75.7,79.39
61,Male,High,7.2,53.8,49.84
41,Male,Medium,6.5,55.2,58.31
38,Male,Low,7.7,39.5,57.01
26,Female,Medium,7.5,76.7,64.67
22,Female,Low,9.9,63.5,46.51
57,Male,Medium,8.2,62.5,54.04
51,Male,High,7.0,20.7,24.98
44,Female,High,5.6,78.4,77.75
38,Female,High,5.1,72.3,76.92
24,Female,High,8.0,34.4,23.41
38,Female,Low,5.3,25.4,64.96
40,Male,High,4.2,44.5,62.77
46,Female,High,7.7,26.7,36.49
20,Female,High,6.7,54.2,46.52
27,Female,Low,5.5,77.2,83.08
31,Male,Low,7.9,46.3,47.41
40,Male,High,9.3,69.2,49.67
46,Male,Medium,5.8,43.9,65.17
56,Male,Low,6.1,49.9,74.08
28,Female,Medium,6.8,30.8,46.49
53,Female,High,4.8,52.3,53.97
26,Male,Low,5.6,50.7,75.33
63,Female,Low,6.9,57.7,69.65
56,Male,Low,8.3,78.4,73.27
19,Female,Medium,4.5,41.2,50.44
46,Male,Medium,7.6,32.5,39.75
51,Male,Medium,7.6,70.7,58.14
41,Female,Low,6.2,73.0,77.27
47,Male,High,5.9,39.8,45.27
33,Male,Medium,5.9,65.0,68.08
52,Male,Low,7.0,68.9,78.5
49,Male,Low,8.8,27.2,39.21
63,Male,Low,7.3,72.5,81.88
19,Female,High,8.2,67.7,51.92
35,Male,Medium,6.1,28.1,46.42
54,Female,Low,7.2,78.1,84.44
58,Male,Low,9.7,57.5,48.2
43,Male,Low,7.0,59.5,76.01
58,Female,Medium,5.8,33.2,53.14
31,Male,Medium,6.7,74.1,69.0
31,Male,Medium,7.3,31.6,40.95
30,Male,Low,7.6,53.9,54.1
22,Male,Medium,4.4,72.5,77.67
51,Female,High,5.9,73.3,67.09
37,Female,Medium,8.0,37.7,45.53
20,Female,High,9.2,37.0,31.69
39,Male,Low,8.5,58.8,72.04
56,Female,High,8.6,54.9,45.89
46,Male,Medium,9.1,20.3,30.14
39,Male,Medium,6.6,26.6,53.26
24,Male,Low,4.9,57.8,67.72
47,Male,High,7.2,63.8,51.15
37,Male,Low,9.7,53.7,63.51
49,Male,Medium,5.9,34.6,55.34
63,Female,Low,4.1,41.7,64.4
53,Male,Low,8.5,28.9,38.48
46,Male,Low,7.6,29.6,56.84
64,Male,Medium,9.2,26.9,34.08
21,Male,High,6.9,41.6,36.28
56,Male,Medium,9.5,69.4,46.09
30,Male,Medium,8.8,77.8,53.6
46,Female,High,5.4,43.6,55.41
57,Male,Medium,9.0,60.9,41.45
44,Male,Low,7.0,24.1,58.94
22,Female,Medium,7.5,35.6,46.47
38,Male,Medium,8.4,45.6,40.48
26,Female,High,9.9,41.6,22.02
22,Male,Medium,4.3,54.4,61.62
34,Male,Low,7.4,59.9,71.49
53,Female,Low,7.4,77.2,79.97
35,Female,High,8.4,77.1,63.35
53,Female,High,9.3,21.1,15.6
48,Female,Low,9.0,20.1,45.6
50,Male,Low,8.8,42.0,58.03
60,Female,High,5.0,42.3,52.51
40,Female,Low,4.6,78.3,90.34
41,Female,Medium,7.5,24.8,42.13
64,Female,High,7.7,67.9,58.44
29,Female,Low,9.5,26.6,40.18
19,Male,High,7.5,79.3,59.44
52,Female,Low,4.7,74.6,93.78
20,Female,Medium,7.0,66.8,56.29
42,Female,Low,8.6,78.3,83.83
37,Female,Low,5.9,71.1,83.26
49,Female,Low,6.5,26.9,50.51
44,Male,High,5.3,48.5,64.02
30,Female,High,4.6,46.8,60.63
48,Male,Low,6.8,45.8,67.11
57,Female,Low,4.4,78.9,99.44
57,Female,High,4.1,57.8,66.92
57,Female,High,7.6,23.4,28.62
33,Female,Medium,5.7,72.3,70.73
55,Female,High,9.7,72.0,48.3
54,Female,Medium,9.5,64.7,46.6
40,Male,Low,9.2,20.5,42.57
30,Male,High,6.1,22.8,24.22
20,Male,High,5.2,70.8,65.95
22,Male,Medium,9.0,60.5,38.77
59,Female,Medium,7.5,45.5,48.48
36,Female,Low,4.4,20.5,57.83
53,Female,Medium,8.0,75.0,56.53
54,Male,Medium,6.3,29.2,45.49
54,Male,High,4.5,60.2,66.35
34,Female,Medium,9.3,60.1,40.13
36,Male,High,8.5,29.5,28.48
42,Female,High,4.4,70.4,82.72
47,Female,Low,7.2,62.5,69.19
45,Female,Low,9.3,24.9,40.58
21,Male,Low,8.2,69.2,68.1
42,Male,Low,7.1,30.1,57.8
62,Male,Low,5.8,75.8,87.48
61,Female,Low,5.2,78.3,88.28
20,Female,Low,4.1,28.1,60.03
28,Female,Low,4.3,71.6,90.75
61,Female,Low,6.7,63.5,70.24
42,Female,Low,4.3,66.9,86.27
40,Male,Low,6.7,51.2,70.44
57,Male,Low,8.1,56.3,68.54
58,Male,Low,6.6,78.5,85.33
52,Female,Low,9.8,52.8,49.42
46,Male,Medium,5.4,26.3,44.21
32,Male,Medium,9.4,71.4,49.46
58,Female,Medium,6.6,26.2,36.56
58,Female,Low,8.5,31.7,42.2
18,Male,Low,9.5,34.4,35.6
40,Male,Medium,8.7,22.6,36.18
29,Female,Medium,10.0,66.5,43.66
43,Female,Medium,6.2,56.0,60.5
38,Male,Low,6.0,64.9,85.86
50,Female,Low,6.1,75.1,94.44
52,Male,High,5.5,74.7,67.77
40,Male,Medium,6.5,60.2,59.8
36,Female,Low,6.8,30.0,49.04
19,Female,Low,6.5,55.9,65.4
45,Female,Low,5.0,26.2,55.84
53,Male,High,8.9,41.0,34.35
56,Male,Medium,4.2,56.5,71.43
19,Female,Medium,4.0,67.7,73.42
27,Male,High,6.8,34.0,42.89
34,Female,Low,9.3,23.1,30.34
36,Male,High,4.4,59.8,69.59
36,Male,Medium,5.2,67.6,80.18
41,Male,Low,4.6,36.7,67.79
21,Female,Low,4.2,56.8,75.43
34,Female,Medium,6.3,58.5,55.24
62,Male,High,5.3,56.3,63.92
56,Female,Medium,6.1,45.6,52.42
18,Female,High,7.6,61.6,46.84
38,Male,Low,8.6,58.3,71.71
63,Male,High,4.9,51.9,58.25
49,Male,High,4.9,46.2,61.38
60,Male,High,5.1,50.8,47.91
27,Male,High,9.1,59.6,42.14
59,Female,Medium,9.7,20.1,26.86
53,Male,High,9.2,46.7,35.92
35,Female,Low,5.5,53.1,83.94
54,Male,Low,6.6,43.4,53.2
18,Female,Medium,9.6,65.0,45.5
33,Male,Low,9.7,26.0,40.34
34,Male,High,4.3,74.2,70.86
42,Female,High,5.0,41.7,62.22
32,Male,Medium,5.3,49.4,52.27
46,Female,Low,4.6,69.0,94.68
64,Female,Low,6.2,24.8,45.91
23,Female,Low,6.3,23.6,47.44
57,Female,Medium,5.7,61.3,67.81
31,Female,Low,9.9,24.5,29.92
40,Female,High,8.6,27.0,35.36
55,Female,Low,9.5,61.0,52.29
62,Female,High,9.9,58.5,42.05
31,Male,Low,5.6,46.4,70.95
63,Male,High,7.4,35.4,35.22
60,Male,High,6.4,46.1,49.68
48,Female,High,6.5,40.9,43.52
39,Female,Medium,7.6,46.3,51.68
36,Female,High,4.0,48.6,69.2
19,Male,High,6.7,50.0,52.3
54,Male,High,6.0,21.9,33.07
64,Male,Low,7.4,67.8,69.95
40,Male,Low,9.8,37.1,50.29
55,Male,High,5.8,25.8,37.83
55,Female,Low,5.3,70.4,82.3
22,Male,Low,7.3,79.7,83.35
32,Male,Low,7.5,63.5,67.99
19,Male,Low,8.6,68.2,60.86
28,Female,Low,4.5,68.1,79.51
47,Female,High,5.1,63.2,66.81
27,Female,Medium,6.6,55.2,55.09
34,Male,High,4.8,30.1,49.8
38,Male,High,9.1,75.2,49.17
26,Female,Medium,7.5,76.4,67.04
29,Female,High,4.5,71.7,70.52
27,Female,High,7.7,51.6,38.16
42,Male,High,6.0,69.2,61.38
38,Female,High,10.0,35.0,33.78
23,Male,High,9.3,67.2,47.9
37,Female,Medium,8.9,27.7,38.74
40,Female,Low,9.1,73.9,72.45
54,Male,Medium,6.2,75.8,70.49
33,Female,Medium,9.5,74.9,52.39
61,Male,Medium,7.5,66.4,58.91
18,Male,High,8.6,24.9,16.54
37,Male,High,6.4,70.4,58.86
26,Female,High,6.1,38.3,47.01
19,Female,High,7.8,75.2,54.11
35,Male,High,6.2,55.4,60.76
19,Female,Low,8.7,47.3,52.76
38,Male,Low,7.2,36.1,54.84
62,Male,Medium,8.2,43.7,36.93
29,Female,Low,5.8,36.8,58.04
49,Male,Low,7.1,68.4,69.66
27,Male,Low,8.7,58.5,54.51
38,Male,Low,6.0,67.3,88.99
39,Male,Low,8.5,72.6,71.37
33,Female,Low,9.5,61.6,50.53
41,Male,High,5.6,33.8,50.69
20,Male,Low,6.7,72.1,76.92
30,Female,Medium,8.6,23.4,25.86
45,Male,Low,7.5,51.4,65.65
53,Male,Low,5.9,45.8,65.04
50,Male,Low,8.4,63.6,75.38
30,Female,Low,5.7,42.0,61.39
39,Male,Low,9.2,41.9,52.28
41,Male,High,8.0,22.7,33.23
22,Male,Low,7.8,73.4,76.67
37,Male,Low,8.9,36.6,56.92
26,Female,Low,4.5,55.0,80.98
60,Male,Low,9.6,22.6,35.17
42,Male,Low,4.3,67.1,89.19
33,Male,Medium,7.2,78.6,73.85
30,Male,Medium,8.2,53.0,48.64
33,Male,High,4.7,76.4,70.89
41,Female,Low,6.2,67.5,78.86
18,Male,Low,7.4,45.0,61.97
52,Female,Medium,6.9,65.2,67.64
47,Female,High,7.0,27.6,31.36
36,Male,High,8.3,32.2,39.36
41,Female,High,6.0,42.1,44.51
28,Male,High,8.8,43.6,30.03
64,Male,Low,7.8,27.4,45.68
56,Male,High,6.5,46.2,50.77
56,Male,Medium,6.8,78.8,65.31
18,Female,Medium,4.7,42.6,61.65
28,Male,Medium,9.0,30.5,27.9
50,Male,Medium,5.6,43.4,59.54
41,Female,Low,6.4,47.6,71.76
39,Female,Low,9.5,30.3,38.0
38,Female,Low,9.5,73.7,75.35
59,Female,High,6.6,27.9,42.26
31,Female,Low,6.8,77.6,72.7
40,Male,Medium,6.8,56.3,55.72
56,Male,Medium,9.6,37.0,28.59
35,Male,Medium,9.1,68.9,50.83
36,Male,Low,9.4,47.5,53.1
28,Female,High,5.3,31.5,43.86
24,Male,High,8.4,27.9,28.1
54,Female,High,7.0,44.7,48.82
43,Female,High,4.9,32.2,47.3
58,Female,High,5.4,38.1,42.42
36,Male,Low,8.1,78.0,70.76
50,Male,Medium,9.3,54.7,55.76
46,Male,Low,5.7,26.5,59.22
51,Female,Low,9.9,54.4,53.46
30,Female,Medium,9.7,59.5,42.35
59,Female,Medium,4.1,36.9,52.15
57,Female,Low,5.2,78.2,86.72
23,Female,Low,6.7,33.4,56.01
52,Female,Medium,5.1,61.8,76.74
52,Male,Medium,6.5,43.1,56.49
63,Male,Medium,5.6,76.3,77.03
26,Female,Low,8.9,68.8,59.22
55,Male,Medium,8.6,77.9,58.16
32,Male,Low,5.3,77.6,87.91
40,Male,High,5.9,33.7,45.52
36,Male,Low,4.4,48.2,73.71
41,Male,Medium,10.0,57.7,52.02
63,Female,High,9.4,60.5,36.13
63,Female,Medium,8.2,73.2,55.77
58,Male,High,9.7,39.5,24.56
40,Male,High,8.7,64.5,46.55
42,Male,High,8.7,31.0,27.82
43,Female,Medium,9.9,70.1,54.41
25,Female,Medium,8.7,33.4,36.61
19,Male,Low,7.8,67.9,60.28
30,Female,Low,5.1,26.2,56.88
31,Male,Medium,6.5,51.9,61.96
40,Female,High,6.0,62.0,69.18
60,Female,High,6.9,63.2,60.82
48,Male,Low,9.4,76.4,70.31
61,Female,Low,6.1,45.9,68.47
55,Male,Medium,9.8,72.4,52.13
37,Female,Medium,6.8,76.8,77.89
46,Male,Low,7.3,65.3,67.44
37,Female,High,8.8,56.2,48.45
40,Male,Low,5.7,39.3,65.27
20,Male,High,9.6,59.9,31.97
51,Female,Low,6.6,36.5,55.17
52,Female,High,5.4,78.8,70.29
32,Female,Medium,5.1,45.8,61.76
18,Female,High,9.8,33.4,15.27
43,Male,Low,5.7,66.8,85.25
53,Male,Low,7.0,21.0,39.09
42,Female,High,8.6,61.2,50.07
20,Male,Medium,6.8,38.0,46.75
21,Male,Low,4.2,25.6,65.98
52,Female,Low,5.1,33.7,58.87
41,Male,Medium,8.9,79.1,71.98
49,Male,High,9.3,79.8,48.46
59,Male,Low,8.2,37.5,49.81
40,Male,High,4.1,78.4,77.01
59,Male,Low,9.6,77.3,71.34
25,Female,High,5.4,79.2,63.03
27,Male,Low,5.5,58.4,66.19
38,Female,Medium,8.5,72.9,57.98
20,Male,Medium,8.4,64.2,51.64
55,Female,High,8.6,36.3,32.18
53,Male,High,8.9,35.3,26.07
41,Female,High,8.9,61.1,48.27
18,Male,High,4.7,53.5,55.62
40,Female,High,6.4,75.3,61.58
49,Male,High,6.2,54.8,58.93
47,Female,High,5.2,34.9,46.37
40,Male,Medium,7.4,22.3,44.0
32,Female,Medium,7.1,23.8,41.17
28,Female,Low,5.8,21.0,54.27
54,Female,Low,5.8,28.2,55.4
60,Male,Medium,5.3,64.3,61.67
46,Female,High,4.0,72.2,81.14
34,Female,Medium,6.5,40.2,40.36
22,Male,Low,5.5,73.5,89.08
37,Male,High,8.8,79.2,61.76
57,Male,Low,9.7,40.0,43.55
28,Female,Low,9.3,70.5,68.09
60,Female,High,7.3,46.1,41.12
41,Female,Low,4.1,49.9,86.18
32,Male,Medium,8.6,62.5,47.2
27,Female,Medium,6.4,41.2,46.9
33,Female,Medium,8.1,75.6,64.41
34,Male,Medium,9.1,74.3,53.53
25,Female,High,5.7,20.6,37.67
42,Female,Low,7.4,57.1,76.36
57,Male,High,5.8,67.8,60.91
40,Male,High,9.6,56.6,47.6
57,Male,Low,4.9,50.5,79.98
45,Female,Low,8.7,37.7,50.89
50,Male,Low,7.7,70.8,71.96
44,Male,Low,6.4,43.0,69.04
39,Male,Low,4.6,48.0,73.34
52,Male,Low,9.8,72.1,63.26
38,Male,Medium,7.2,29.4,43.84
59,Male,High,7.3,62.8,43.72
35,Female,Low,5.0,26.6,63.88
41,Male,High,5.7,35.8,43.64
32,Male,Medium,7.9,79.3,65.2
31,Female,High,4.8,46.1,54.17
61,Female,High,8.4,59.1,37.44
18,Male,High,10.0,61.6,38.45
20,Female,High,9.2,76.5,47.69
60,Male,Medium,4.7,73.0,80.96
30,Female,High,7.8,77.2,62.91
36,Female,High,4.1,58.0,63.71
56,Female,Low,5.0,29.8,64.71
23,Female,High,8.7,24.4,18.48
35,Female,Medium,6.5,61.1,68.29
37,Male,Medium,5.5,28.1,53.64
30,Male,High,4.4,38.1,46.65
29,Female,High,5.6,69.6,56.8
27,Female,Medium,4.4,72.6,83.69
35,Male,High,4.8,67.8,65.87
37,Female,Low,6.2,71.6,86.25
18,Female,Low,6.0,31.8,62.12
26,Male,Low,9.7,74.1,57.2
33,Female,High,5.8,39.2,50.49
64,Male,Low,5.2,66.3,88.23
62,Male,Low,5.1,44.3,69.06
29,Male,Medium,5.6,75.6,68.96
21,Male,Low,5.7,62.6,78.76
21,Female,Low,6.6,28.0,47.79
52,Female,Medium,6.5,58.9,53.68
51,Female,Low,4.2,65.1,90.85
30,Male,Medium,9.2,65.3,44.4
64,Female,Medium,5.7,51.0,63.38
45,Male,Medium,4.7,64.7,77.73
51,Male,Low,7.3,56.1,71.83
32,Male,Low,6.6,32.1,54.46
31,Male,Medium,7.6,31.7,34.74
43,Female,Low,8.3,59.8,58.88
21,Female,Medium,5.6,28.8,43.53
58,Female,Low,6.1,42.2,60.13
40,Female,High,4.0,37.8,60.21
48,Male,Medium,9.0,47.2,51.68
18,Female,Medium,5.4,55.1,64.27
32,Male,Medium,8.8,77.1,63.56
33,Female,Medium,7.1,52.9,48.97
62,Female,Low,4.9,52.8,67.75
57,Male,High,9.3,41.2,22.92
41,Male,High,7.0,63.5,58.5
55,Female,Low,7.6,56.9,67.95
22,Female,High,7.5,25.2,24.45
43,Female,Medium,4.0,67.1,84.61
47,Male,High,5.3,35.9,44.06
41,Female,High,6.7,47.6,53.18
64,Male,High,6.4,59.4,59.34
46,Male,High,6.2,27.3,36.98
40,Male,Low,8.1,32.7,56.68
21,Male,Medium,7.9,66.2,53.39
63,Male,Medium,4.1,41.0,55.37
54,Female,High,9.0,35.2,20.8
54,Female,High,6.0,35.4,45.52
54,Female,Low,9.4,35.6,40.44
63,Female,High,7.9,56.1,37.24
48,Male,Medium,8.7,47.0,47.82
33,Male,Medium,9.1,50.4,39.91
22,Female,Low,9.7,43.6,46.77
19,Male,Medium,9.6,57.4,48.08
63,Female,Low,8.6,36.3,50.19
22,Male,High,8.0,75.3,52.49
35,Female,Low,5.0,30.7,59.61
49,Male,Low,8.0,48.8,61.37
27,Male,Low,4.9,36.3,58.49
50,Male,Medium,6.1,63.7,71.7
19,Male,Medium,6.2,22.8,32.36
64,Male,Medium,7.5,69.2,56.46
28,Male,Low,4.8,33.7,55.98
53,Male,Low,10.0,39.6,48.37
37,Male,High,5.3,76.1,72.94
32,Female,Low,4.5,55.3,71.23
50,Male,Low,5.8,76.0,96.12
21,Male,High,6.6,67.6,58.35
42,Male,Low,9.8,59.7,65.62
31,Male,Low,9.9,70.8,64.89
55,Male,Low,9.4,46.7,41.68
22,Male,Low,4.1,28.1,64.63
31,Male,Medium,4.8,48.4,59.97
28,Male,High,5.4,31.8,41.52
31,Male,Low,4.3,53.8,80.73
34,Male,High,5.2,28.5,41.59
50,Male,Low,9.8,76.8,64.65
61,Male,Medium,7.5,59.7,59.44
43,Male,High,8.7,24.8,19.4
21,Male,High,7.8,20.2,17.97
59,Female,Medium,7.6,33.5,42.66
21,Male,Low,6.6,79.3,74.25
55,Male,Low,5.8,48.9,71.07
42,Female,Low,9.6,61.0,63.53
51,Female,Low,7.7,44.6,50.06
61,Male,Medium,8.5,69.4,62.14
61,Male,Low,8.9,27.7,33.82
19,Female,Low,9.7,44.7,48.89
43,Male,Medium,4.3,54.4,79.85
29,Male,High,7.9,31.9,26.85
62,Male,Medium,7.5,41.9,46.35
51,Male,Low,4.4,30.9,64.25
30,Female,High,9.0,79.8,54.72
60,Male,Low,5.1,70.9,85.43
42,Male,Low,4.1,21.3,67.09
23,Male,Low,4.7,49.0,69.4
43,Male,Low,4.5,66.0,90.78
37,Female,High,7.9,79.5,65.61
20,Female,Low,9.8,62.8,52.64
29,Male,High,8.4,70.2,53.04
47,Female,Low,7.2,64.9,81.44
51,Female,Medium,6.9,48.7,58.48
51,Male,High,8.8,39.2,32.58
59,Male,Low,8.5,24.0,34.72
44,Male,High,9.1,77.5,55.77
64,Male,Medium,8.4,22.9,28.97
27,Male,High,9.4,23.1,16.46
22,Male,Low,8.4,59.5,66.82
27,Female,High,6.0,55.8,57.16
63,Male,High,4.1,75.6,79.21
50,Female,High,9.1,54.6,42.84
42,Female,Low,4.3,76.9,88.55
45,Female,Low,6.0,61.9,84.65
57,Male,Medium,4.8,52.4,71.63
41,Male,High,5.2,23.9,47.88
29,Male,Medium,6.7,58.3,62.81
40,Male,Low,9.4,78.5,68.06
18,Female,High,8.7,21.8,19.9
34,Male,High,5.7,46.4,45.76
32,Male,High,8.6,69.2,53.7
60,Female,Low,5.3,62.9,79.08
59,Male,Low,8.7,75.8,72.75
39,Female,Low,5.2,78.5,96.04
51,Male,Low,4.4,73.4,95.39
48,Male,High,7.1,55.2,49.09
35,Male,Low,6.3,58.5,77.25
48,Male,High,4.6,48.6,63.2
37,Female,Medium,8.3,75.7,71.93
58,Female,Medium,4.4,39.8,61.66
61,Male,High,4.0,58.4,71.16
25,Female,Low,9.7,43.0,44.54
20,Male,Medium,5.1,44.0,49.61
43,Female,Low,5.3,59.4,81.89
50,Female,Low,5.8,26.6,57.86
48,Male,Medium,8.8,67.8,59.93
40,Female,High,5.9,54.9,65.84
60,Male,Medium,7.9,70.7,55.96
41,Female,Low,7.9,51.1,57.37
62,Male,Low,6.2,35.4,59.0
23,Male,High,9.4,40.2,26.41
49,Female,Medium,5.8,34.8,59.36
21,Male,Low,4.6,32.4,59.96
58,Female,High,5.7,72.2,59.46
47,Male,High,5.6,21.2,36.16
36,Male,High,5.9,48.5,58.74
54,Male,High,6.8,47.7,50.28
43,Male,Medium,6.2,24.3,44.15
44,Male,Low,9.8,47.2,54.05
38,Male,Low,9.7,55.8,49.48
59,Male,Medium,9.0,76.8,59.24
32,Male,Low,4.1,46.7,80.73
21,Male,Medium,5.0,64.6,66.32
33,Female,High,6.8,55.3,48.04
49,Male,Low,8.8,44.5,58.24
48,Female,High,4.2,65.2,81.04
47,Male,High,7.1,33.9,32.83
28,Male,Low,5.6,42.5,67.07
45,Male,Medium,8.4,58.6,50.16
61,Male,Medium,9.9,79.6,56.99
61,Female,Low,8.6,63.4,62.56
49,Male,Medium,8.3,42.3,41.65
22,Female,Low,9.0,23.7,42.6
59,Female,Low,9.4,32.3,46.15
52,Male,Medium,4.9,62.7,73.23
20,Male,High,4.4,64.0,66.74
22,Female,Medium,7.3,61.7,63.29
59,Male,Medium,5.9,50.5,52.22
38,Male,Low,6.0,54.0,73.39
58,Female,Low,8.9,24.8,44.01
